results/fpppp_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/li_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.8256 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/li_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.8256 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/li_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.8256 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/li_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.8256 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/li_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.8256 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/li_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.8256 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
