results/fpppp_tsbp_128KB.txt:sim_num_insn                  15917 # total number of instructions committed
results/fpppp_tsbp_16KB.txt:sim_num_insn                  15917 # total number of instructions committed
results/fpppp_tsbp_1MB.txt:sim_num_insn                  15917 # total number of instructions committed
results/fpppp_tsbp_256KB.txt:sim_num_insn                  15917 # total number of instructions committed
results/fpppp_tsbp_32KB.txt:sim_num_insn                  15917 # total number of instructions committed
results/fpppp_tsbp_512KB.txt:sim_num_insn                  15917 # total number of instructions committed
results/fpppp_tsbp_64KB.txt:sim_num_insn                  15917 # total number of instructions committed
results/gcc_tsbp_128KB.txt:sim_num_insn               10000003 # total number of instructions committed
results/gcc_tsbp_16KB.txt:sim_num_insn               10000003 # total number of instructions committed
results/gcc_tsbp_1MB.txt:sim_num_insn               10000003 # total number of instructions committed
results/gcc_tsbp_256KB.txt:sim_num_insn               10000003 # total number of instructions committed
results/gcc_tsbp_32KB.txt:sim_num_insn               10000003 # total number of instructions committed
results/gcc_tsbp_512KB.txt:sim_num_insn               10000003 # total number of instructions committed
results/gcc_tsbp_64KB.txt:sim_num_insn               10000003 # total number of instructions committed
results/go_tsbp_128KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/go_tsbp_16KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/go_tsbp_1MB.txt:sim_num_insn               10000000 # total number of instructions committed
results/go_tsbp_256KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/go_tsbp_32KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/go_tsbp_512KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/go_tsbp_64KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/ijpeg_tsbp_128KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/ijpeg_tsbp_16KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/ijpeg_tsbp_1MB.txt:sim_num_insn               10000001 # total number of instructions committed
results/ijpeg_tsbp_256KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/ijpeg_tsbp_32KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/ijpeg_tsbp_512KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/ijpeg_tsbp_64KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/li_tsbp_128KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/li_tsbp_16KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/li_tsbp_1MB.txt:sim_num_insn               10000000 # total number of instructions committed
results/li_tsbp_256KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/li_tsbp_32KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/li_tsbp_512KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/li_tsbp_64KB.txt:sim_num_insn               10000000 # total number of instructions committed
results/m88ksim_tsbp_128KB.txt:sim_num_insn                 541138 # total number of instructions committed
results/m88ksim_tsbp_16KB.txt:sim_num_insn                 541138 # total number of instructions committed
results/m88ksim_tsbp_1MB.txt:sim_num_insn                 541138 # total number of instructions committed
results/m88ksim_tsbp_256KB.txt:sim_num_insn                 541138 # total number of instructions committed
results/m88ksim_tsbp_32KB.txt:sim_num_insn                 541138 # total number of instructions committed
results/m88ksim_tsbp_512KB.txt:sim_num_insn                 541138 # total number of instructions committed
results/m88ksim_tsbp_64KB.txt:sim_num_insn                 541138 # total number of instructions committed
results/perl_tsbp_128KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/perl_tsbp_16KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/perl_tsbp_1MB.txt:sim_num_insn               10000001 # total number of instructions committed
results/perl_tsbp_256KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/perl_tsbp_32KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/perl_tsbp_512KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/perl_tsbp_64KB.txt:sim_num_insn               10000001 # total number of instructions committed
results/vortex_tsbp_128KB.txt:sim_num_insn                 402533 # total number of instructions committed
results/vortex_tsbp_16KB.txt:sim_num_insn                 402533 # total number of instructions committed
results/vortex_tsbp_1MB.txt:sim_num_insn                 402533 # total number of instructions committed
results/vortex_tsbp_256KB.txt:sim_num_insn                 402533 # total number of instructions committed
results/vortex_tsbp_32KB.txt:sim_num_insn                 402533 # total number of instructions committed
results/vortex_tsbp_512KB.txt:sim_num_insn                 402533 # total number of instructions committed
results/vortex_tsbp_64KB.txt:sim_num_insn                 402533 # total number of instructions committed
