bench,bpred,size,metric,value
m88ksim,tsbp_init_1s,512KB,bpred_dir_rate,0.9041
m88ksim,tsbp_init_1s,64KB,bpred_dir_rate,0.9154
perl,tsbp_init_1s,128KB,bpred_dir_rate,0.9737
perl,tsbp_init_1s,16KB,bpred_dir_rate,0.9703
perl,tsbp_init_1s,1MB,bpred_dir_rate,0.9726
perl,tsbp_init_1s,256KB,bpred_dir_rate,0.9739
perl,tsbp_init_1s,32KB,bpred_dir_rate,0.9721
perl,tsbp_init_1s,512KB,bpred_dir_rate,0.9739
perl,tsbp_init_1s,64KB,bpred_dir_rate,0.9729
vortex,tsbp_init_1s,128KB,bpred_dir_rate,0.9225
vortex,tsbp_init_1s,16KB,bpred_dir_rate,0.9213
vortex,tsbp_init_1s,1MB,bpred_dir_rate,0.9072
vortex,tsbp_init_1s,256KB,bpred_dir_rate,0.9204
vortex,tsbp_init_1s,32KB,bpred_dir_rate,0.9219
vortex,tsbp_init_1s,512KB,bpred_dir_rate,0.9198
vortex,tsbp_init_1s,64KB,bpred_dir_rate,0.9231
fpppp,tsbp_init_1s,128KB,bpred_jr_rate,0.7963
fpppp,tsbp_init_1s,16KB,bpred_jr_rate,0.8333
fpppp,tsbp_init_1s,1MB,bpred_jr_rate,0.8241
fpppp,tsbp_init_1s,256KB,bpred_jr_rate,0.8009
fpppp,tsbp_init_1s,32KB,bpred_jr_rate,0.8333
fpppp,tsbp_init_1s,512KB,bpred_jr_rate,0.8009
fpppp,tsbp_init_1s,64KB,bpred_jr_rate,0.8009
gcc,tsbp_init_1s,128KB,bpred_jr_rate,0.7702
gcc,tsbp_init_1s,16KB,bpred_jr_rate,0.7680
gcc,tsbp_init_1s,1MB,bpred_jr_rate,0.7705
gcc,tsbp_init_1s,256KB,bpred_jr_rate,0.7711
gcc,tsbp_init_1s,32KB,bpred_jr_rate,0.7690
gcc,tsbp_init_1s,512KB,bpred_jr_rate,0.7707
gcc,tsbp_init_1s,64KB,bpred_jr_rate,0.7695
go,tsbp_init_1s,128KB,bpred_jr_rate,0.9318
go,tsbp_init_1s,16KB,bpred_jr_rate,0.9237
go,tsbp_init_1s,1MB,bpred_jr_rate,0.9302
go,tsbp_init_1s,256KB,bpred_jr_rate,0.9338
go,tsbp_init_1s,32KB,bpred_jr_rate,0.9281
go,tsbp_init_1s,512KB,bpred_jr_rate,0.9327
go,tsbp_init_1s,64KB,bpred_jr_rate,0.9310
ijpeg,tsbp_init_1s,128KB,bpred_jr_rate,1.0000
ijpeg,tsbp_init_1s,16KB,bpred_jr_rate,1.0000
ijpeg,tsbp_init_1s,1MB,bpred_jr_rate,1.0000
ijpeg,tsbp_init_1s,256KB,bpred_jr_rate,1.0000
ijpeg,tsbp_init_1s,32KB,bpred_jr_rate,1.0000
ijpeg,tsbp_init_1s,512KB,bpred_jr_rate,1.0000
ijpeg,tsbp_init_1s,64KB,bpred_jr_rate,1.0000
li,tsbp_init_1s,128KB,bpred_jr_rate,0.8952
li,tsbp_init_1s,16KB,bpred_jr_rate,0.9063
li,tsbp_init_1s,1MB,bpred_jr_rate,0.8969
li,tsbp_init_1s,256KB,bpred_jr_rate,0.9102
li,tsbp_init_1s,32KB,bpred_jr_rate,0.9075
li,tsbp_init_1s,512KB,bpred_jr_rate,0.9081
li,tsbp_init_1s,64KB,bpred_jr_rate,0.9108
m88ksim,tsbp_init_1s,128KB,bpred_jr_rate,0.8664
m88ksim,tsbp_init_1s,16KB,bpred_jr_rate,0.8501
m88ksim,tsbp_init_1s,1MB,bpred_jr_rate,0.8463
m88ksim,tsbp_init_1s,256KB,bpred_jr_rate,0.8650
m88ksim,tsbp_init_1s,32KB,bpred_jr_rate,0.8652
m88ksim,tsbp_init_1s,512KB,bpred_jr_rate,0.8284
m88ksim,tsbp_init_1s,64KB,bpred_jr_rate,0.8659
perl,tsbp_init_1s,128KB,bpred_jr_rate,0.6422
perl,tsbp_init_1s,16KB,bpred_jr_rate,0.6422
perl,tsbp_init_1s,1MB,bpred_jr_rate,0.6423
perl,tsbp_init_1s,256KB,bpred_jr_rate,0.6423
perl,tsbp_init_1s,32KB,bpred_jr_rate,0.6423
perl,tsbp_init_1s,512KB,bpred_jr_rate,0.6423
perl,tsbp_init_1s,64KB,bpred_jr_rate,0.6423
vortex,tsbp_init_1s,128KB,bpred_jr_rate,0.8680
vortex,tsbp_init_1s,16KB,bpred_jr_rate,0.8394
vortex,tsbp_init_1s,1MB,bpred_jr_rate,0.8521
vortex,tsbp_init_1s,256KB,bpred_jr_rate,0.8533
vortex,tsbp_init_1s,32KB,bpred_jr_rate,0.8519
vortex,tsbp_init_1s,512KB,bpred_jr_rate,0.8477
vortex,tsbp_init_1s,64KB,bpred_jr_rate,0.8691
fpppp,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.6667
gcc,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.3227
go,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.6449
ijpeg,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.9929
li,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.8256
m88ksim,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.6769
perl,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.1495
vortex,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.5754
fpppp,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,128KB,ras_rate.PP,0.8019
fpppp,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,16KB,ras_rate.PP,0.8406
fpppp,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,1MB,ras_rate.PP,0.8309
fpppp,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,256KB,ras_rate.PP,0.8068
fpppp,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,32KB,ras_rate.PP,0.8406
fpppp,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,512KB,ras_rate.PP,0.8068
fpppp,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,tsbp_init_1s,64KB,ras_rate.PP,0.8068
gcc,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,128KB,ras_rate.PP,0.9659
gcc,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,16KB,ras_rate.PP,0.9627
gcc,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,1MB,ras_rate.PP,0.9664
gcc,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,256KB,ras_rate.PP,0.9672
gcc,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,32KB,ras_rate.PP,0.9641
gcc,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,512KB,ras_rate.PP,0.9666
gcc,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,tsbp_init_1s,64KB,ras_rate.PP,0.9649
go,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_init_1s,128KB,ras_rate.PP,0.9799
go,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_init_1s,16KB,ras_rate.PP,0.9706
