results/fpppp_tsbp_disabled_128KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_disabled_16KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_disabled_1MB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_disabled_256KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_disabled_32KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_disabled_512KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/fpppp_tsbp_disabled_64KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6667 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_disabled_128KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_disabled_16KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_disabled_1MB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_disabled_256KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_disabled_32KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_disabled_512KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/gcc_tsbp_disabled_64KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.3227 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_disabled_128KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_disabled_16KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_disabled_1MB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_disabled_256KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_disabled_32KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_disabled_512KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/go_tsbp_disabled_64KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.6449 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_disabled_128KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_disabled_16KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_disabled_1MB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
results/ijpeg_tsbp_disabled_256KB.txt:bpred_tsbp.bpred_jr_non_ras_rate.PP    0.9929 # non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)
