bench,bpred,size,metric,value
go,tsbp_disabled,1MB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_disabled,1MB,ras_rate.PP,0.9839
go,tsbp_disabled,256KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_disabled,256KB,ras_rate.PP,0.9852
go,tsbp_disabled,32KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_disabled,32KB,ras_rate.PP,0.9818
go,tsbp_disabled,512KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_disabled,512KB,ras_rate.PP,0.9847
go,tsbp_disabled,64KB,bpred_jr_non_ras_rate.PP,0.6449
go,tsbp_disabled,64KB,ras_rate.PP,0.9843
ijpeg,tsbp_disabled,128KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_disabled,128KB,ras_rate.PP,1.0000
ijpeg,tsbp_disabled,16KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_disabled,16KB,ras_rate.PP,1.0000
ijpeg,tsbp_disabled,1MB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_disabled,1MB,ras_rate.PP,1.0000
ijpeg,tsbp_disabled,256KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_disabled,256KB,ras_rate.PP,1.0000
ijpeg,tsbp_disabled,32KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_disabled,32KB,ras_rate.PP,1.0000
ijpeg,tsbp_disabled,512KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_disabled,512KB,ras_rate.PP,1.0000
ijpeg,tsbp_disabled,64KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tsbp_disabled,64KB,ras_rate.PP,1.0000
li,tsbp_disabled,128KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_disabled,128KB,ras_rate.PP,0.9380
li,tsbp_disabled,16KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_disabled,16KB,ras_rate.PP,0.9349
li,tsbp_disabled,1MB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_disabled,1MB,ras_rate.PP,0.9371
li,tsbp_disabled,256KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_disabled,256KB,ras_rate.PP,0.9370
li,tsbp_disabled,32KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_disabled,32KB,ras_rate.PP,0.9366
li,tsbp_disabled,512KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_disabled,512KB,ras_rate.PP,0.9374
li,tsbp_disabled,64KB,bpred_jr_non_ras_rate.PP,0.8256
li,tsbp_disabled,64KB,ras_rate.PP,0.9388
m88ksim,tsbp_disabled,128KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_disabled,128KB,ras_rate.PP,0.9174
m88ksim,tsbp_disabled,16KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_disabled,16KB,ras_rate.PP,0.9222
m88ksim,tsbp_disabled,1MB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_disabled,1MB,ras_rate.PP,0.9244
m88ksim,tsbp_disabled,256KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_disabled,256KB,ras_rate.PP,0.9134
