bench,bpred,size,metric,value
gcc,oht,256KB,reverse_addr_hits,1903274
gcc,oht,256KB,reverse_dir_hits,1961042
gcc,oht,256KB,reverse_misses,99415
gcc,oht,256KB,reverse_jr_hits,138533
gcc,oht,256KB,reverse_jr_seen,174461
gcc,oht,256KB,reverse_jr_non_ras_hits.PP,17148
gcc,oht,256KB,reverse_jr_non_ras_seen.PP,53076
gcc,oht,256KB,reverse_bpred_addr_rate,0.9237
gcc,oht,256KB,reverse_bpred_dir_rate,0.9518
gcc,oht,256KB,reverse_bpred_jr_rate,0.7941
gcc,oht,256KB,reverse_bpred_jr_non_ras_rate.PP,0.3231
gcc,oht,256KB,reverse_retstack_pushes,121385
gcc,oht,256KB,reverse_retstack_pops,121396
gcc,oht,256KB,reverse_used_ras.PP,121385
gcc,oht,256KB,reverse_ras_hits.PP,121385
gcc,oht,256KB,reverse_ras_rate.PP,1.0000
gcc,oht,32KB,lookups,2372607
gcc,oht,32KB,updates,2060457
gcc,oht,32KB,addr_hits,1802992
gcc,oht,32KB,dir_hits,1862961
gcc,oht,32KB,misses,197496
gcc,oht,32KB,jr_hits,134760
gcc,oht,32KB,jr_seen,174461
gcc,oht,32KB,jr_non_ras_hits.PP,17126
gcc,oht,32KB,jr_non_ras_seen.PP,53076
gcc,oht,32KB,bpred_addr_rate,0.8750
gcc,oht,32KB,bpred_dir_rate,0.9041
gcc,oht,32KB,bpred_jr_rate,0.7724
gcc,oht,32KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,oht,32KB,retstack_pushes,152313
gcc,oht,32KB,retstack_pops,137486
gcc,oht,32KB,used_ras.PP,121385
gcc,oht,32KB,ras_hits.PP,117634
gcc,oht,32KB,ras_rate.PP,0.9691
gcc,oht,32KB,reverse_lookups,2060457
gcc,oht,32KB,reverse_updates,2060457
gcc,oht,32KB,reverse_addr_hits,1869075
gcc,oht,32KB,reverse_dir_hits,1924622
gcc,oht,32KB,reverse_misses,135835
gcc,oht,32KB,reverse_jr_hits,138533
gcc,oht,32KB,reverse_jr_seen,174461
gcc,oht,32KB,reverse_jr_non_ras_hits.PP,17148
gcc,oht,32KB,reverse_jr_non_ras_seen.PP,53076
gcc,oht,32KB,reverse_bpred_addr_rate,0.9071
gcc,oht,32KB,reverse_bpred_dir_rate,0.9341
gcc,oht,32KB,reverse_bpred_jr_rate,0.7941
gcc,oht,32KB,reverse_bpred_jr_non_ras_rate.PP,0.3231
gcc,oht,32KB,reverse_retstack_pushes,121385
gcc,oht,32KB,reverse_retstack_pops,121396
gcc,oht,32KB,reverse_used_ras.PP,121385
gcc,oht,32KB,reverse_ras_hits.PP,121385
gcc,oht,32KB,reverse_ras_rate.PP,1.0000
gcc,oht,512KB,lookups,2329184
gcc,oht,512KB,updates,2060457
gcc,oht,512KB,addr_hits,1847028
gcc,oht,512KB,dir_hits,1908702
gcc,oht,512KB,misses,151755
gcc,oht,512KB,jr_hits,135003
gcc,oht,512KB,jr_seen,174461
gcc,oht,512KB,jr_non_ras_hits.PP,17126
gcc,oht,512KB,jr_non_ras_seen.PP,53076
gcc,oht,512KB,bpred_addr_rate,0.8964
gcc,oht,512KB,bpred_dir_rate,0.9263
gcc,oht,512KB,bpred_jr_rate,0.7738
gcc,oht,512KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,oht,512KB,retstack_pushes,148223
gcc,oht,512KB,retstack_pops,135766
gcc,oht,512KB,used_ras.PP,121385
gcc,oht,512KB,ras_hits.PP,117877
gcc,oht,512KB,ras_rate.PP,0.9711
gcc,oht,512KB,reverse_lookups,2060457
gcc,oht,512KB,reverse_updates,2060457
gcc,oht,512KB,reverse_addr_hits,1910211
gcc,oht,512KB,reverse_dir_hits,1968031
gcc,oht,512KB,reverse_misses,92426
gcc,oht,512KB,reverse_jr_hits,138533
gcc,oht,512KB,reverse_jr_seen,174461
gcc,oht,512KB,reverse_jr_non_ras_hits.PP,17148
gcc,oht,512KB,reverse_jr_non_ras_seen.PP,53076
gcc,oht,512KB,reverse_bpred_addr_rate,0.9271
gcc,oht,512KB,reverse_bpred_dir_rate,0.9551
gcc,oht,512KB,reverse_bpred_jr_rate,0.7941
gcc,oht,512KB,reverse_bpred_jr_non_ras_rate.PP,0.3231
gcc,oht,512KB,reverse_retstack_pushes,121385
gcc,oht,512KB,reverse_retstack_pops,121396
gcc,oht,512KB,reverse_used_ras.PP,121385
gcc,oht,512KB,reverse_ras_hits.PP,121385
gcc,oht,512KB,reverse_ras_rate.PP,1.0000
gcc,oht,64KB,lookups,2352309
gcc,oht,64KB,updates,2060457
gcc,oht,64KB,addr_hits,1822034
gcc,oht,64KB,dir_hits,1882632
gcc,oht,64KB,misses,177825
gcc,oht,64KB,jr_hits,134894
gcc,oht,64KB,jr_seen,174461
gcc,oht,64KB,jr_non_ras_hits.PP,17126
gcc,oht,64KB,jr_non_ras_seen.PP,53076
gcc,oht,64KB,bpred_addr_rate,0.8843
gcc,oht,64KB,bpred_dir_rate,0.9137
gcc,oht,64KB,bpred_jr_rate,0.7732
gcc,oht,64KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,oht,64KB,retstack_pushes,151360
gcc,oht,64KB,retstack_pops,136637
gcc,oht,64KB,used_ras.PP,121385
gcc,oht,64KB,ras_hits.PP,117768
gcc,oht,64KB,ras_rate.PP,0.9702
gcc,oht,64KB,reverse_lookups,2060457
gcc,oht,64KB,reverse_updates,2060457
gcc,oht,64KB,reverse_addr_hits,1881018
gcc,oht,64KB,reverse_dir_hits,1937774
gcc,oht,64KB,reverse_misses,122683
gcc,oht,64KB,reverse_jr_hits,138533
gcc,oht,64KB,reverse_jr_seen,174461
gcc,oht,64KB,reverse_jr_non_ras_hits.PP,17148
gcc,oht,64KB,reverse_jr_non_ras_seen.PP,53076
gcc,oht,64KB,reverse_bpred_addr_rate,0.9129
gcc,oht,64KB,reverse_bpred_dir_rate,0.9405
gcc,oht,64KB,reverse_bpred_jr_rate,0.7941
gcc,oht,64KB,reverse_bpred_jr_non_ras_rate.PP,0.3231
gcc,oht,64KB,reverse_retstack_pushes,121385
gcc,oht,64KB,reverse_retstack_pops,121396
gcc,oht,64KB,reverse_used_ras.PP,121385
gcc,oht,64KB,reverse_ras_hits.PP,121385
gcc,oht,64KB,reverse_ras_rate.PP,1.0000
go,oht,128KB,lookups,2122587
go,oht,128KB,updates,1810313
go,oht,128KB,addr_hits,1668485
go,oht,128KB,dir_hits,1675906
go,oht,128KB,misses,134407
go,oht,128KB,jr_hits,74435
go,oht,128KB,jr_seen,79564
go,oht,128KB,jr_non_ras_hits.PP,7379
go,oht,128KB,jr_non_ras_seen.PP,11442
go,oht,128KB,bpred_addr_rate,0.9217
go,oht,128KB,bpred_dir_rate,0.9258
go,oht,128KB,bpred_jr_rate,0.9355
go,oht,128KB,bpred_jr_non_ras_rate.PP,0.6449
go,oht,128KB,retstack_pushes,77848
go,oht,128KB,retstack_pops,78545
go,oht,128KB,used_ras.PP,68122
go,oht,128KB,ras_hits.PP,67056
go,oht,128KB,ras_rate.PP,0.9844
go,oht,128KB,reverse_lookups,1810313
go,oht,128KB,reverse_updates,1810313
go,oht,128KB,reverse_addr_hits,1734448
go,oht,128KB,reverse_dir_hits,1739614
go,oht,128KB,reverse_misses,70699
go,oht,128KB,reverse_jr_hits,75506
go,oht,128KB,reverse_jr_seen,79564
go,oht,128KB,reverse_jr_non_ras_hits.PP,7384
go,oht,128KB,reverse_jr_non_ras_seen.PP,11442
go,oht,128KB,reverse_bpred_addr_rate,0.9581
go,oht,128KB,reverse_bpred_dir_rate,0.9609
go,oht,128KB,reverse_bpred_jr_rate,0.9490
go,oht,128KB,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,oht,128KB,reverse_retstack_pushes,68122
go,oht,128KB,reverse_retstack_pops,68129
go,oht,128KB,reverse_used_ras.PP,68122
go,oht,128KB,reverse_ras_hits.PP,68122
go,oht,128KB,reverse_ras_rate.PP,1.0000
go,oht,16KB,lookups,2167968
go,oht,16KB,updates,1810313
go,oht,16KB,addr_hits,1631264
go,oht,16KB,dir_hits,1639046
go,oht,16KB,misses,171267
go,oht,16KB,jr_hits,74068
