results/fpppp_tsbp_disabled_128KB.txt:bpred_tsbp.bpred_dir_rate    0.7471 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_disabled_16KB.txt:bpred_tsbp.bpred_dir_rate    0.7575 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_disabled_1MB.txt:bpred_tsbp.bpred_dir_rate    0.7339 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_disabled_256KB.txt:bpred_tsbp.bpred_dir_rate    0.7400 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_disabled_32KB.txt:bpred_tsbp.bpred_dir_rate    0.7568 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_disabled_512KB.txt:bpred_tsbp.bpred_dir_rate    0.7376 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_disabled_64KB.txt:bpred_tsbp.bpred_dir_rate    0.7518 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_disabled_128KB.txt:bpred_tsbp.bpred_dir_rate    0.9203 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_disabled_16KB.txt:bpred_tsbp.bpred_dir_rate    0.8947 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_disabled_1MB.txt:bpred_tsbp.bpred_dir_rate    0.9269 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_disabled_256KB.txt:bpred_tsbp.bpred_dir_rate    0.9242 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_disabled_32KB.txt:bpred_tsbp.bpred_dir_rate    0.9041 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_disabled_512KB.txt:bpred_tsbp.bpred_dir_rate    0.9263 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_disabled_64KB.txt:bpred_tsbp.bpred_dir_rate    0.9137 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_disabled_128KB.txt:bpred_tsbp.bpred_dir_rate    0.9258 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_disabled_16KB.txt:bpred_tsbp.bpred_dir_rate    0.9054 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_disabled_1MB.txt:bpred_tsbp.bpred_dir_rate    0.9274 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_disabled_256KB.txt:bpred_tsbp.bpred_dir_rate    0.9270 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_disabled_32KB.txt:bpred_tsbp.bpred_dir_rate    0.9146 # branch direction-prediction rate (i.e., all-hits/updates)
