bench,bpred,size,metric,value
gcc,bimod,1MB,reverse_bpred_jr_non_ras_rate.PP,0.0817
gcc,bimod,1MB,divide,by,zero>
gcc,bimod,256KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,bimod,256KB,ras_rate.PP,0.9667
gcc,bimod,256KB,reverse_bpred_jr_non_ras_rate.PP,0.0817
gcc,bimod,256KB,divide,by,zero>
gcc,bimod,32KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,bimod,32KB,ras_rate.PP,0.9665
gcc,bimod,32KB,reverse_bpred_jr_non_ras_rate.PP,0.0817
gcc,bimod,32KB,divide,by,zero>
gcc,bimod,512KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,bimod,512KB,ras_rate.PP,0.9667
gcc,bimod,512KB,reverse_bpred_jr_non_ras_rate.PP,0.0817
gcc,bimod,512KB,divide,by,zero>
gcc,bimod,64KB,bpred_jr_non_ras_rate.PP,0.3227
gcc,bimod,64KB,ras_rate.PP,0.9665
gcc,bimod,64KB,reverse_bpred_jr_non_ras_rate.PP,0.0817
gcc,bimod,64KB,divide,by,zero>
go,bimod,128KB,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,128KB,ras_rate.PP,0.9937
go,bimod,128KB,reverse_bpred_jr_non_ras_rate.PP,0.0468
go,bimod,128KB,divide,by,zero>
go,bimod,16KB,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,16KB,ras_rate.PP,0.9937
go,bimod,16KB,reverse_bpred_jr_non_ras_rate.PP,0.0468
go,bimod,16KB,divide,by,zero>
go,bimod,1MB,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,1MB,ras_rate.PP,0.9937
go,bimod,1MB,reverse_bpred_jr_non_ras_rate.PP,0.0468
go,bimod,1MB,divide,by,zero>
go,bimod,256KB,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,256KB,ras_rate.PP,0.9937
go,bimod,256KB,reverse_bpred_jr_non_ras_rate.PP,0.0468
go,bimod,256KB,divide,by,zero>
go,bimod,32KB,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,32KB,ras_rate.PP,0.9937
go,bimod,32KB,reverse_bpred_jr_non_ras_rate.PP,0.0468
go,bimod,32KB,divide,by,zero>
go,bimod,512KB,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,512KB,ras_rate.PP,0.9937
go,bimod,512KB,reverse_bpred_jr_non_ras_rate.PP,0.0468
go,bimod,512KB,divide,by,zero>
go,bimod,64KB,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,64KB,ras_rate.PP,0.9937
go,bimod,64KB,reverse_bpred_jr_non_ras_rate.PP,0.0468
go,bimod,64KB,divide,by,zero>
ijpeg,bimod,128KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,128KB,ras_rate.PP,1.0000
ijpeg,bimod,128KB,reverse_bpred_jr_non_ras_rate.PP,0.0000
ijpeg,bimod,128KB,divide,by,zero>
ijpeg,bimod,16KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,16KB,ras_rate.PP,1.0000
ijpeg,bimod,16KB,reverse_bpred_jr_non_ras_rate.PP,0.0000
ijpeg,bimod,16KB,divide,by,zero>
ijpeg,bimod,1MB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,1MB,ras_rate.PP,1.0000
ijpeg,bimod,1MB,reverse_bpred_jr_non_ras_rate.PP,0.0000
ijpeg,bimod,1MB,divide,by,zero>
ijpeg,bimod,256KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,256KB,ras_rate.PP,1.0000
ijpeg,bimod,256KB,reverse_bpred_jr_non_ras_rate.PP,0.0000
ijpeg,bimod,256KB,divide,by,zero>
ijpeg,bimod,32KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,32KB,ras_rate.PP,1.0000
ijpeg,bimod,32KB,reverse_bpred_jr_non_ras_rate.PP,0.0000
ijpeg,bimod,32KB,divide,by,zero>
ijpeg,bimod,512KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,512KB,ras_rate.PP,1.0000
ijpeg,bimod,512KB,reverse_bpred_jr_non_ras_rate.PP,0.0000
ijpeg,bimod,512KB,divide,by,zero>
ijpeg,bimod,64KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,64KB,ras_rate.PP,1.0000
ijpeg,bimod,64KB,reverse_bpred_jr_non_ras_rate.PP,0.0000
ijpeg,bimod,64KB,divide,by,zero>
li,bimod,128KB,bpred_jr_non_ras_rate.PP,0.8256
li,bimod,128KB,ras_rate.PP,0.8646
li,bimod,128KB,reverse_bpred_jr_non_ras_rate.PP,0.0135
li,bimod,128KB,divide,by,zero>
li,bimod,16KB,bpred_jr_non_ras_rate.PP,0.8256
li,bimod,16KB,ras_rate.PP,0.8646
li,bimod,16KB,reverse_bpred_jr_non_ras_rate.PP,0.0135
li,bimod,16KB,divide,by,zero>
li,bimod,1MB,bpred_jr_non_ras_rate.PP,0.8256
li,bimod,1MB,ras_rate.PP,0.8646
li,bimod,1MB,reverse_bpred_jr_non_ras_rate.PP,0.0135
li,bimod,1MB,divide,by,zero>
li,bimod,256KB,bpred_jr_non_ras_rate.PP,0.8256
li,bimod,256KB,ras_rate.PP,0.8646
li,bimod,256KB,reverse_bpred_jr_non_ras_rate.PP,0.0135
li,bimod,256KB,divide,by,zero>
li,bimod,32KB,bpred_jr_non_ras_rate.PP,0.8256
li,bimod,32KB,ras_rate.PP,0.8646
li,bimod,32KB,reverse_bpred_jr_non_ras_rate.PP,0.0135
li,bimod,32KB,divide,by,zero>
li,bimod,512KB,bpred_jr_non_ras_rate.PP,0.8256
li,bimod,512KB,ras_rate.PP,0.8646
li,bimod,512KB,reverse_bpred_jr_non_ras_rate.PP,0.0135
li,bimod,512KB,divide,by,zero>
li,bimod,64KB,bpred_jr_non_ras_rate.PP,0.8256
li,bimod,64KB,ras_rate.PP,0.8646
li,bimod,64KB,reverse_bpred_jr_non_ras_rate.PP,0.0135
li,bimod,64KB,divide,by,zero>
m88ksim,bimod,128KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,bimod,128KB,ras_rate.PP,0.9381
m88ksim,bimod,128KB,divide,by,zero>
m88ksim,bimod,128KB,divide,by,zero>
m88ksim,bimod,16KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,bimod,16KB,ras_rate.PP,0.9381
m88ksim,bimod,16KB,divide,by,zero>
m88ksim,bimod,16KB,divide,by,zero>
m88ksim,bimod,1MB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,bimod,1MB,ras_rate.PP,0.9381
m88ksim,bimod,1MB,divide,by,zero>
m88ksim,bimod,1MB,divide,by,zero>
m88ksim,bimod,256KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,bimod,256KB,ras_rate.PP,0.9381
m88ksim,bimod,256KB,divide,by,zero>
m88ksim,bimod,256KB,divide,by,zero>
m88ksim,bimod,32KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,bimod,32KB,ras_rate.PP,0.9381
m88ksim,bimod,32KB,divide,by,zero>
m88ksim,bimod,32KB,divide,by,zero>
m88ksim,bimod,512KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,bimod,512KB,ras_rate.PP,0.9381
m88ksim,bimod,512KB,divide,by,zero>
m88ksim,bimod,512KB,divide,by,zero>
m88ksim,bimod,64KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,bimod,64KB,ras_rate.PP,0.9381
m88ksim,bimod,64KB,divide,by,zero>
m88ksim,bimod,64KB,divide,by,zero>
perl,bimod,128KB,bpred_jr_non_ras_rate.PP,0.1495
perl,bimod,128KB,ras_rate.PP,0.9604
perl,bimod,128KB,reverse_bpred_jr_non_ras_rate.PP,0.0127
perl,bimod,128KB,divide,by,zero>
perl,bimod,16KB,bpred_jr_non_ras_rate.PP,0.1495
perl,bimod,16KB,ras_rate.PP,0.9604
perl,bimod,16KB,reverse_bpred_jr_non_ras_rate.PP,0.0127
perl,bimod,16KB,divide,by,zero>
perl,bimod,1MB,bpred_jr_non_ras_rate.PP,0.1495
perl,bimod,1MB,ras_rate.PP,0.9604
perl,bimod,1MB,reverse_bpred_jr_non_ras_rate.PP,0.0127
perl,bimod,1MB,divide,by,zero>
perl,bimod,256KB,bpred_jr_non_ras_rate.PP,0.1495
perl,bimod,256KB,ras_rate.PP,0.9604
perl,bimod,256KB,reverse_bpred_jr_non_ras_rate.PP,0.0127
perl,bimod,256KB,divide,by,zero>
perl,bimod,32KB,bpred_jr_non_ras_rate.PP,0.1495
perl,bimod,32KB,ras_rate.PP,0.9604
perl,bimod,32KB,reverse_bpred_jr_non_ras_rate.PP,0.0127
perl,bimod,32KB,divide,by,zero>
perl,bimod,512KB,bpred_jr_non_ras_rate.PP,0.1495
perl,bimod,512KB,ras_rate.PP,0.9604
perl,bimod,512KB,reverse_bpred_jr_non_ras_rate.PP,0.0127
perl,bimod,512KB,divide,by,zero>
perl,bimod,64KB,bpred_jr_non_ras_rate.PP,0.1495
perl,bimod,64KB,ras_rate.PP,0.9604
perl,bimod,64KB,reverse_bpred_jr_non_ras_rate.PP,0.0127
perl,bimod,64KB,divide,by,zero>
vortex,bimod,128KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,bimod,128KB,ras_rate.PP,0.9095
vortex,bimod,128KB,divide,by,zero>
vortex,bimod,128KB,divide,by,zero>
vortex,bimod,16KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,bimod,16KB,ras_rate.PP,0.9095
vortex,bimod,16KB,divide,by,zero>
vortex,bimod,16KB,divide,by,zero>
vortex,bimod,1MB,bpred_jr_non_ras_rate.PP,0.5754
vortex,bimod,1MB,ras_rate.PP,0.9095
vortex,bimod,1MB,divide,by,zero>
vortex,bimod,1MB,divide,by,zero>
vortex,bimod,256KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,bimod,256KB,ras_rate.PP,0.9095
vortex,bimod,256KB,divide,by,zero>
vortex,bimod,256KB,divide,by,zero>
vortex,bimod,32KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,bimod,32KB,ras_rate.PP,0.9095
vortex,bimod,32KB,divide,by,zero>
vortex,bimod,32KB,divide,by,zero>
vortex,bimod,512KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,bimod,512KB,ras_rate.PP,0.9095
vortex,bimod,512KB,divide,by,zero>
vortex,bimod,512KB,divide,by,zero>
vortex,bimod,64KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,bimod,64KB,ras_rate.PP,0.9095
vortex,bimod,64KB,divide,by,zero>
vortex,bimod,64KB,divide,by,zero>
fpppp,bimod,128KB,misses,359
fpppp,bimod,128KB,reverse_misses,0
fpppp,bimod,16KB,misses,359
fpppp,bimod,16KB,reverse_misses,0
fpppp,bimod,1MB,misses,359
fpppp,bimod,1MB,reverse_misses,0
fpppp,bimod,256KB,misses,359
fpppp,bimod,256KB,reverse_misses,0
fpppp,bimod,32KB,misses,359
fpppp,bimod,32KB,reverse_misses,0
fpppp,bimod,512KB,misses,359
fpppp,bimod,512KB,reverse_misses,0
fpppp,bimod,64KB,misses,359
fpppp,bimod,64KB,reverse_misses,0
gcc,bimod,128KB,misses,169621
gcc,bimod,128KB,reverse_misses,0
gcc,bimod,16KB,misses,180207
gcc,bimod,16KB,reverse_misses,0
gcc,bimod,1MB,misses,169318
gcc,bimod,1MB,reverse_misses,0
gcc,bimod,256KB,misses,169321
gcc,bimod,256KB,reverse_misses,0
gcc,bimod,32KB,misses,177854
gcc,bimod,32KB,reverse_misses,0
gcc,bimod,512KB,misses,169318
gcc,bimod,512KB,reverse_misses,0
gcc,bimod,64KB,misses,170352
gcc,bimod,64KB,reverse_misses,0
go,bimod,128KB,misses,152886
go,bimod,128KB,reverse_misses,0
go,bimod,16KB,misses,153939
go,bimod,16KB,reverse_misses,0
go,bimod,1MB,misses,152886
go,bimod,1MB,reverse_misses,0
go,bimod,256KB,misses,152886
go,bimod,256KB,reverse_misses,0
go,bimod,32KB,misses,153062
go,bimod,32KB,reverse_misses,0
go,bimod,512KB,misses,152886
go,bimod,512KB,reverse_misses,0
go,bimod,64KB,misses,152889
go,bimod,64KB,reverse_misses,0
ijpeg,bimod,128KB,misses,239
ijpeg,bimod,128KB,reverse_misses,0
ijpeg,bimod,16KB,misses,239
ijpeg,bimod,16KB,reverse_misses,0
ijpeg,bimod,1MB,misses,239
ijpeg,bimod,1MB,reverse_misses,0
ijpeg,bimod,256KB,misses,239
ijpeg,bimod,256KB,reverse_misses,0
ijpeg,bimod,32KB,misses,239
ijpeg,bimod,32KB,reverse_misses,0
ijpeg,bimod,512KB,misses,239
ijpeg,bimod,512KB,reverse_misses,0
ijpeg,bimod,64KB,misses,239
ijpeg,bimod,64KB,reverse_misses,0
li,bimod,128KB,misses,158315
li,bimod,128KB,reverse_misses,0
li,bimod,16KB,misses,158316
li,bimod,16KB,reverse_misses,0
li,bimod,1MB,misses,158315
li,bimod,1MB,reverse_misses,0
li,bimod,256KB,misses,158315
li,bimod,256KB,reverse_misses,0
li,bimod,32KB,misses,158315
li,bimod,32KB,reverse_misses,0
li,bimod,512KB,misses,158315
li,bimod,512KB,reverse_misses,0
li,bimod,64KB,misses,158315
li,bimod,64KB,reverse_misses,0
m88ksim,bimod,128KB,misses,9456
m88ksim,bimod,128KB,reverse_misses,0
m88ksim,bimod,16KB,misses,9451
m88ksim,bimod,16KB,reverse_misses,0
m88ksim,bimod,1MB,misses,9456
m88ksim,bimod,1MB,reverse_misses,0
m88ksim,bimod,256KB,misses,9456
m88ksim,bimod,256KB,reverse_misses,0
m88ksim,bimod,32KB,misses,9456
m88ksim,bimod,32KB,reverse_misses,0
m88ksim,bimod,512KB,misses,9456
m88ksim,bimod,512KB,reverse_misses,0
m88ksim,bimod,64KB,misses,9456
m88ksim,bimod,64KB,reverse_misses,0
perl,bimod,128KB,misses,79793
perl,bimod,128KB,reverse_misses,0
perl,bimod,16KB,misses,79839
perl,bimod,16KB,reverse_misses,0
perl,bimod,1MB,misses,79793
perl,bimod,1MB,reverse_misses,0
perl,bimod,256KB,misses,79793
perl,bimod,256KB,reverse_misses,0
perl,bimod,32KB,misses,79796
perl,bimod,32KB,reverse_misses,0
perl,bimod,512KB,misses,79793
perl,bimod,512KB,reverse_misses,0
perl,bimod,64KB,misses,79793
perl,bimod,64KB,reverse_misses,0
vortex,bimod,128KB,misses,4814
vortex,bimod,128KB,reverse_misses,0
vortex,bimod,16KB,misses,4815
vortex,bimod,16KB,reverse_misses,0
vortex,bimod,1MB,misses,4814
vortex,bimod,1MB,reverse_misses,0
vortex,bimod,256KB,misses,4814
vortex,bimod,256KB,reverse_misses,0
vortex,bimod,32KB,misses,4816
vortex,bimod,32KB,reverse_misses,0
vortex,bimod,512KB,misses,4814
vortex,bimod,512KB,reverse_misses,0
vortex,bimod,64KB,misses,4817
vortex,bimod,64KB,reverse_misses,0
fpppp,bimod,128KB,sim_num_insn,15917
fpppp,bimod,16KB,sim_num_insn,15917
fpppp,bimod,1MB,sim_num_insn,15917
fpppp,bimod,256KB,sim_num_insn,15917
fpppp,bimod,32KB,sim_num_insn,15917
fpppp,bimod,512KB,sim_num_insn,15917
fpppp,bimod,64KB,sim_num_insn,15917
gcc,bimod,128KB,sim_num_insn,10000003
gcc,bimod,16KB,sim_num_insn,10000003
gcc,bimod,1MB,sim_num_insn,10000003
gcc,bimod,256KB,sim_num_insn,10000003
gcc,bimod,32KB,sim_num_insn,10000003
gcc,bimod,512KB,sim_num_insn,10000003
gcc,bimod,64KB,sim_num_insn,10000003
go,bimod,128KB,sim_num_insn,10000000
go,bimod,16KB,sim_num_insn,10000000
go,bimod,1MB,sim_num_insn,10000000
go,bimod,256KB,sim_num_insn,10000000
go,bimod,32KB,sim_num_insn,10000000
go,bimod,512KB,sim_num_insn,10000000
go,bimod,64KB,sim_num_insn,10000000
ijpeg,bimod,128KB,sim_num_insn,10000001
ijpeg,bimod,16KB,sim_num_insn,10000001
ijpeg,bimod,1MB,sim_num_insn,10000001
ijpeg,bimod,256KB,sim_num_insn,10000001
ijpeg,bimod,32KB,sim_num_insn,10000001
ijpeg,bimod,512KB,sim_num_insn,10000001
ijpeg,bimod,64KB,sim_num_insn,10000001
li,bimod,128KB,sim_num_insn,10000003
li,bimod,16KB,sim_num_insn,10000003
li,bimod,1MB,sim_num_insn,10000003
li,bimod,256KB,sim_num_insn,10000003
li,bimod,32KB,sim_num_insn,10000003
li,bimod,512KB,sim_num_insn,10000003
li,bimod,64KB,sim_num_insn,10000003
m88ksim,bimod,128KB,sim_num_insn,541138
m88ksim,bimod,16KB,sim_num_insn,541138
m88ksim,bimod,1MB,sim_num_insn,541138
m88ksim,bimod,256KB,sim_num_insn,541138
m88ksim,bimod,32KB,sim_num_insn,541138
m88ksim,bimod,512KB,sim_num_insn,541138
m88ksim,bimod,64KB,sim_num_insn,541138
perl,bimod,128KB,sim_num_insn,10000001
perl,bimod,16KB,sim_num_insn,10000001
perl,bimod,1MB,sim_num_insn,10000001
perl,bimod,256KB,sim_num_insn,10000001
perl,bimod,32KB,sim_num_insn,10000001
perl,bimod,512KB,sim_num_insn,10000001
perl,bimod,64KB,sim_num_insn,10000001
vortex,bimod,128KB,sim_num_insn,402533
vortex,bimod,16KB,sim_num_insn,402533
vortex,bimod,1MB,sim_num_insn,402533
vortex,bimod,256KB,sim_num_insn,402533
vortex,bimod,32KB,sim_num_insn,402533
vortex,bimod,512KB,sim_num_insn,402533
vortex,bimod,64KB,sim_num_insn,402533
